epoch,weights
46605,0.403249
46606,0.403249
46607,0.403249
46608,0.403249
46609,0.403249
46610,0.403249
46611,0.403249
46612,0.403249
46613,0.403249
46614,0.403249
46615,0.403249
46616,0.403249
46617,0.403249
46618,0.403249
46619,0.403249
46620,0.403249
46621,0.403249
46622,0.403249
46623,0.403249
46624,0.403249
46625,0.403249
46626,0.403249
46627,0.403249
46628,0.403249
46629,0.403249
46630,0.403249
46631,0.403249
46632,0.403249
46633,0.403249
46634,0.403249
46635,0.403249
46636,0.403249
46637,0.403249
46638,0.403249
46639,0.403249
46640,0.403249
46641,0.403249
46642,0.403249
46643,0.403249
46644,0.403249
46645,0.403249
46646,0.403249
46647,0.403249
46648,0.403249
46649,0.403249
46650,0.403249
46651,0.403249
46652,0.403249
46653,0.403249
46654,0.403249
46655,0.403249
46656,0.403249
46657,0.403249
46658,0.403249
46659,0.403249
46660,0.403249
46661,0.403249
46662,0.403249
46663,0.403249
46664,0.403249
46665,0.403249
46666,0.403249
46667,0.403249
46668,0.403249
46669,0.403249
46670,0.403249
46671,0.403249
46672,0.403249
46673,0.403249
46674,0.403249
46675,0.403249
46676,0.403249
46677,0.403249
46678,0.403249
46679,0.403249
46680,0.403249
46681,0.403249
46682,0.403249
46683,0.403249
46684,0.403249
46685,0.403249
46686,0.403249
46687,0.403249
46688,0.403249
46689,0.403249
46690,0.403249
46691,0.403249
46692,0.403249
46693,0.403249
46694,0.403249
46695,0.403249
46696,0.403249
46697,0.403249
46698,0.403249
46699,0.403249
46700,0.403249
46701,0.403249
46702,0.403249
46703,0.403249
46704,0.403249
46705,0.403249
46706,0.403249
46707,0.403249
46708,0.403249
46709,0.403249
46710,0.403249
46711,0.403249
46712,0.403249
46713,0.403249
46714,0.403249
46715,0.403249
46716,0.403249
46717,0.403249
46718,0.403249
46719,0.403249
46720,0.403249
46721,0.403249
46722,0.403249
46723,0.403249
46724,0.403249
46725,0.403249
46726,0.403249
46727,0.403249
46728,0.403249
46729,0.403249
46730,0.403249
46731,0.403249
46732,0.403249
46733,0.403249
46734,0.403249
46735,0.403249
46736,0.403249
46737,0.403249
46738,0.403249
46739,0.403249
46740,0.403249
46741,0.403249
46742,0.403249
46743,0.403249
46744,0.403249
46745,0.403249
46746,0.403249
46747,0.403249
46748,0.403249
46749,0.403249
46750,0.403249
46751,0.403249
46752,0.403249
46753,0.403249
46754,0.403249
46755,0.403249
46756,0.403249
46757,0.403249
46758,0.403249
46759,0.403249
46760,0.403249
46761,0.403249
46762,0.403249
46763,0.403249
46764,0.403249
46765,0.403249
46766,0.403249
46767,0.403249
46768,0.403249
46769,0.403249
46770,0.403249
46771,0.403249
46772,0.403249
46773,0.403249
46774,0.403249
46775,0.403249
46776,0.403249
46777,0.403249
46778,0.403249
46779,0.403249
46780,0.403249
46781,0.403249
46782,0.403249
46783,0.403249
46784,0.403249
46785,0.403249
46786,0.403249
46787,0.403249
46788,0.403249
46789,0.403249
46790,0.403249
46791,0.403249
46792,0.403249
46793,0.403249
46794,0.403249
46795,0.403249
46796,0.403249
46797,0.403249
46798,0.403249
46799,0.403249
46800,0.403249
46801,0.403249
46802,0.403249
46803,0.403249
46804,0.403249
46805,0.403249
46806,0.403249
46807,0.403249
46808,0.403249
46809,0.403249
46810,0.403249
46811,0.403249
46812,0.403249
46813,0.403249
46814,0.403249
46815,0.403249
46816,0.403249
46817,0.403249
46818,0.403249
46819,0.403249
46820,0.403249
46821,0.403249
46822,0.403249
46823,0.403249
46824,0.403249
46825,0.403249
46826,0.403249
46827,0.403249
46828,0.403249
46829,0.403249
46830,0.403249
46831,0.403249
46832,0.403249
46833,0.403249
46834,0.403249
46835,0.403249
46836,0.403249
46837,0.403249
46838,0.403249
46839,0.403249
46840,0.403249
46841,0.403249
46842,0.403249
46843,0.403249
46844,0.403249
46845,0.403249
46846,0.403249
46847,0.403249
46848,0.403249
46849,0.403249
46850,0.403249
46851,0.403249
46852,0.403249
46853,0.403249
46854,0.403249
46855,0.403249
46856,0.403249
46857,0.403249
46858,0.403249
46859,0.403249
46860,0.403249
46861,0.403249
46862,0.403249
46863,0.403249
46864,0.403249
46865,0.403249
46866,0.403249
46867,0.403249
46868,0.403249
46869,0.403249
46870,0.403249
46871,0.403249
46872,0.403249
46873,0.403249
46874,0.403249
46875,0.403249
46876,0.403249
46877,0.403249
46878,0.403249
46879,0.403249
46880,0.403249
46881,0.403249
46882,0.403249
46883,0.403249
46884,0.403249
46885,0.403249
46886,0.403249
46887,0.403249
46888,0.403249
46889,0.403249
46890,0.403249
46891,0.403249
46892,0.403249
46893,0.403249
46894,0.403249
46895,0.403249
46896,0.403249
46897,0.403249
46898,0.403249
46899,0.403249
46900,0.403249
46901,0.403249
46902,0.403249
46903,0.403249
46904,0.403249
46905,0.403249
46906,0.403249
46907,0.403249
46908,0.403249
46909,0.403249
46910,0.403249
46911,0.403249
46912,0.403249
46913,0.403249
46914,0.403249
46915,0.403249
46916,0.403249
46917,0.403249
46918,0.403249
46919,0.403249
46920,0.403249
46921,0.403249
46922,0.403249
46923,0.403249
46924,0.403249
46925,0.403249
46926,0.403249
46927,0.403249
46928,0.403249
46929,0.403249
46930,0.403249
46931,0.403249
46932,0.403249
46933,0.403249
46934,0.403249
46935,0.403249
46936,0.403249
46937,0.403249
46938,0.403249
46939,0.403249
46940,0.403249
46941,0.403249
46942,0.403249
46943,0.403249
46944,0.403249
46945,0.403249
46946,0.403249
46947,0.403249
46948,0.403249
46949,0.403249
46950,0.403249
46951,0.403249
46952,0.403249
46953,0.403249
46954,0.403249
46955,0.403249
46956,0.403249
46957,0.403249
46958,0.403249
46959,0.403249
46960,0.403249
46961,0.403249
46962,0.403249
46963,0.403249
46964,0.403249
46965,0.403249
46966,0.403249
46967,0.403249
46968,0.403249
46969,0.403249
46970,0.403249
46971,0.403249
46972,0.403249
46973,0.403249
46974,0.403249
46975,0.403249
46976,0.403249
46977,0.403249
46978,0.403249
46979,0.403249
46980,0.403249
46981,0.403249
46982,0.403249
46983,0.403249
46984,0.403249
46985,0.403249
46986,0.403249
46987,0.403249
46988,0.403249
46989,0.403249
46990,0.403249
46991,0.403249
46992,0.403249
46993,0.403249
46994,0.403249
46995,0.403249
46996,0.403249
46997,0.403249
46998,0.403249
46999,0.403249
47000,0.403249
47001,0.403249
47002,0.403249
47003,0.403249
47004,0.403249
47005,0.403249
47006,0.403249
47007,0.403249
47008,0.403249
47009,0.403249
47010,0.403249
47011,0.403249
47012,0.403249
47013,0.403249
47014,0.403249
47015,0.403249
47016,0.403249
47017,0.403249
47018,0.403249
47019,0.403249
47020,0.403249
47021,0.403249
47022,0.403249
47023,0.403249
47024,0.403249
47025,0.403249
47026,0.403249
47027,0.403249
47028,0.403249
47029,0.403249
47030,0.403249
47031,0.403249
47032,0.403249
47033,0.403249
47034,0.403249
47035,0.403249
47036,0.403249
47037,0.403249
47038,0.403249
47039,0.403249
47040,0.403249
47041,0.403249
47042,0.403249
47043,0.403249
47044,0.403249
47045,0.403249
47046,0.403249
47047,0.403249
47048,0.403249
47049,0.403249
47050,0.403249
47051,0.403249
47052,0.403249
47053,0.403249
47054,0.403249
47055,0.403249
47056,0.403249
47057,0.403249
47058,0.403249
47059,0.403249
47060,0.403249
47061,0.403249
47062,0.403249
47063,0.403249
47064,0.403249
47065,0.403249
47066,0.403249
47067,0.403249
47068,0.403249
47069,0.403249
47070,0.403249
47071,0.403249
47072,0.403249
47073,0.403249
47074,0.403249
47075,0.403249
47076,0.403249
47077,0.403249
47078,0.403249
47079,0.403249
47080,0.403249
47081,0.403249
47082,0.403249
47083,0.403249
47084,0.403249
47085,0.403249
47086,0.403249
47087,0.403249
47088,0.403249
47089,0.403249
47090,0.403249
47091,0.403249
47092,0.403249
47093,0.403249
47094,0.403249
47095,0.403249
47096,0.403249
47097,0.403249
47098,0.403249
47099,0.403249
47100,0.403249
47101,0.403249
47102,0.403249
47103,0.403249
47104,0.403249
47105,0.403249
47106,0.403249
47107,0.403249
47108,0.403249
47109,0.403249
47110,0.403249
47111,0.403249
47112,0.403249
47113,0.403249
47114,0.403249
47115,0.403249
47116,0.403249
47117,0.403249
47118,0.403249
47119,0.403249
47120,0.403249
47121,0.403249
47122,0.403249
47123,0.403249
47124,0.403249
47125,0.403249
47126,0.403249
47127,0.403249
47128,0.403249
47129,0.403249
47130,0.403249
47131,0.403249
47132,0.403249
47133,0.403249
47134,0.403249
47135,0.403249
47136,0.403249
47137,0.403249
47138,0.403249
47139,0.403249
47140,0.403249
47141,0.403249
47142,0.403249
47143,0.403249
47144,0.403249
47145,0.403249
47146,0.403249
47147,0.403249
47148,0.403249
47149,0.403249
47150,0.403249
47151,0.403249
47152,0.403249
47153,0.403249
47154,0.403249
47155,0.403249
47156,0.403249
47157,0.403249
47158,0.403249
47159,0.403249
47160,0.403249
47161,0.403249
47162,0.403249
47163,0.403249
47164,0.403249
47165,0.403249
47166,0.403249
47167,0.403249
47168,0.403249
47169,0.403249
47170,0.403249
47171,0.403249
47172,0.403249
47173,0.403249
47174,0.403249
47175,0.403249
47176,0.403249
47177,0.403249
47178,0.403249
47179,0.403249
47180,0.403249
47181,0.403249
47182,0.403249
47183,0.403249
47184,0.403249
47185,0.403249
47186,0.403249
47187,0.403249
47188,0.403249
47189,0.403249
47190,0.403249
47191,0.403249
47192,0.403249
47193,0.403249
47194,0.403249
47195,0.403249
47196,0.403249
47197,0.403249
47198,0.403249
47199,0.403249
47200,0.403249
47201,0.403249
47202,0.403249
47203,0.403249
47204,0.403249
47205,0.403249
47206,0.403249
47207,0.403249
47208,0.403249
47209,0.403249
47210,0.403249
47211,0.403249
47212,0.403249
47213,0.403249
47214,0.403249
47215,0.403249
47216,0.403249
47217,0.403249
47218,0.403249
47219,0.403249
47220,0.403249
47221,0.403249
47222,0.403249
47223,0.403249
47224,0.403249
47225,0.403249
47226,0.403249
47227,0.403249
47228,0.403249
47229,0.403249
47230,0.403249
47231,0.403249
47232,0.403249
47233,0.403249
47234,0.403249
47235,0.403249
47236,0.403249
47237,0.403249
47238,0.403249
47239,0.403249
47240,0.403249
47241,0.403249
47242,0.403249
47243,0.403249
47244,0.403249
47245,0.403249
47246,0.403249
47247,0.403249
47248,0.403249
47249,0.403249
47250,0.403249
47251,0.403249
47252,0.403249
47253,0.403249
47254,0.403249
47255,0.403249
47256,0.403249
47257,0.403249
47258,0.403249
47259,0.403249
47260,0.403249
47261,0.403249
47262,0.403249
47263,0.403249
47264,0.403249
47265,0.403249
47266,0.403249
47267,0.403249
47268,0.403249
47269,0.403249
47270,0.403249
47271,0.403249
47272,0.403249
47273,0.403249
47274,0.403249
47275,0.403249
47276,0.403249
47277,0.403249
47278,0.403249
47279,0.403249
47280,0.403249
47281,0.403249
47282,0.403249
47283,0.403249
47284,0.403249
47285,0.403249
47286,0.403249
47287,0.403249
47288,0.403249
47289,0.403249
47290,0.403249
47291,0.403249
47292,0.403249
47293,0.403249
47294,0.403249
47295,0.403249
47296,0.403249
47297,0.403249
47298,0.403249
47299,0.403249
47300,0.403249
47301,0.403249
47302,0.403249
47303,0.403249
47304,0.403249
47305,0.403249
47306,0.403249
47307,0.403249
47308,0.403249
47309,0.403249
47310,0.403249
47311,0.403249
47312,0.403249
47313,0.403249
47314,0.403249
47315,0.403249
47316,0.403249
47317,0.403249
47318,0.403249
47319,0.403249
47320,0.403249
47321,0.403249
47322,0.403249
47323,0.403249
47324,0.403249
47325,0.403249
47326,0.403249
47327,0.403249
47328,0.403249
47329,0.403249
47330,0.403249
47331,0.403249
47332,0.403249
47333,0.403249
47334,0.403249
47335,0.403249
47336,0.403249
47337,0.403249
47338,0.403249
47339,0.403249
47340,0.403249
47341,0.403249
47342,0.403249
47343,0.403249
47344,0.403249
47345,0.403249
47346,0.403249
47347,0.403249
47348,0.403249
47349,0.403249
47350,0.403249
47351,0.403249
47352,0.403249
47353,0.403249
47354,0.403249
47355,0.403249
47356,0.403249
47357,0.403249
47358,0.403249
47359,0.403249
47360,0.403249
47361,0.403249
47362,0.403249
47363,0.403249
47364,0.403249
47365,0.403249
47366,0.403249
47367,0.403249
47368,0.403249
47369,0.403249
47370,0.403249
47371,0.403249
47372,0.403249
47373,0.403249
47374,0.403249
47375,0.403249
47376,0.403249
47377,0.403249
47378,0.403249
47379,0.403249
47380,0.403249
47381,0.403249
47382,0.403249
47383,0.403249
47384,0.403249
47385,0.403249
47386,0.403249
47387,0.403249
47388,0.403249
47389,0.403249
47390,0.403249
47391,0.403249
47392,0.403249
47393,0.403249
47394,0.403249
47395,0.403249
47396,0.403249
47397,0.403249
47398,0.403249
47399,0.403249
47400,0.403249
47401,0.403249
47402,0.403249
47403,0.403249
47404,0.403249
47405,0.403249
47406,0.403249
47407,0.403249
47408,0.403249
47409,0.403249
47410,0.403249
47411,0.403249
47412,0.403249
47413,0.403249
47414,0.403249
47415,0.403249
47416,0.403249
47417,0.403249
47418,0.403249
47419,0.403249
47420,0.403249
47421,0.403249
47422,0.403249
47423,0.403249
47424,0.403249
47425,0.403249
47426,0.403249
47427,0.403249
47428,0.403249
47429,0.403249
47430,0.403249
47431,0.403249
47432,0.403249
47433,0.403249
47434,0.403249
47435,0.403249
47436,0.403249
47437,0.403249
47438,0.403249
47439,0.403249
47440,0.403249
47441,0.403249
47442,0.403249
47443,0.403249
47444,0.403249
47445,0.403249
47446,0.403249
47447,0.403249
47448,0.403249
47449,0.403249
47450,0.403249
47451,0.403249
47452,0.403249
47453,0.403249
47454,0.403249
47455,0.403249
47456,0.403249
47457,0.403249
47458,0.403249
47459,0.403249
47460,0.403249
47461,0.403249
47462,0.403249
47463,0.403249
47464,0.403249
47465,0.403249
47466,0.403249
47467,0.403249
47468,0.403249
47469,0.403249
47470,0.403249
47471,0.403249
47472,0.403249
47473,0.403249
47474,0.403249
47475,0.403249
47476,0.403249
47477,0.403249
47478,0.403249
47479,0.403249
47480,0.403249
47481,0.403249
47482,0.403249
47483,0.403249
47484,0.403249
47485,0.403249
47486,0.403249
47487,0.403249
47488,0.403249
47489,0.403249
47490,0.403249
47491,0.403249
47492,0.403249
47493,0.403249
47494,0.403249
47495,0.403249
47496,0.403249
47497,0.403249
47498,0.403249
47499,0.403249
47500,0.403249
47501,0.403249
47502,0.403249
47503,0.403249
47504,0.403249
47505,0.403249
47506,0.403249
47507,0.403249
47508,0.403249
47509,0.403249
47510,0.403249
47511,0.403249
47512,0.403249
47513,0.403249
47514,0.403249
47515,0.403249
47516,0.403249
47517,0.403249
47518,0.403249
47519,0.403249
47520,0.403249
47521,0.403249
47522,0.403249
47523,0.403249
47524,0.403249
47525,0.403249
47526,0.403249
47527,0.403249
47528,0.403249
47529,0.403249
47530,0.403249
47531,0.403249
47532,0.403249
47533,0.403249
47534,0.403249
47535,0.403249
47536,0.403249
47537,0.403249
47538,0.403249
47539,0.403249
47540,0.403249
47541,0.403249
47542,0.403249
47543,0.403249
47544,0.403249
47545,0.403249
47546,0.403249
47547,0.403249
47548,0.403249
47549,0.403249
47550,0.403249
47551,0.403249
47552,0.403249
47553,0.403249
47554,0.403249
47555,0.403249
47556,0.403249
47557,0.403249
47558,0.403249
47559,0.403249
47560,0.403249
47561,0.403249
47562,0.403249
47563,0.403249
47564,0.403249
47565,0.403249
47566,0.403249
47567,0.403249
47568,0.403249
47569,0.403249
47570,0.403249
47571,0.403249
47572,0.403249
47573,0.403249
47574,0.403249
47575,0.403249
47576,0.403249
47577,0.403249
47578,0.403249
47579,0.403249
47580,0.403249
47581,0.403249
47582,0.403249
47583,0.403249
47584,0.403249
47585,0.403249
47586,0.403249
47587,0.403249
47588,0.403249
47589,0.403249
47590,0.403249
47591,0.403249
47592,0.403249
47593,0.403249
47594,0.403249
47595,0.403249
47596,0.403249
47597,0.403249
47598,0.403249
47599,0.403249
47600,0.403249
47601,0.403249
47602,0.403249
47603,0.403249
47604,0.403249
47605,0.403249
47606,0.403249
47607,0.403249
47608,0.403249
47609,0.403249
47610,0.403249
47611,0.403249
47612,0.403249
47613,0.403249
47614,0.403249
47615,0.403249
47616,0.403249
47617,0.403249
47618,0.403249
47619,0.403249
47620,0.403249
47621,0.403249
47622,0.403249
47623,0.403249
47624,0.403249
47625,0.403249
47626,0.403249
47627,0.403249
47628,0.403249
47629,0.403249
47630,0.403249
47631,0.403249
47632,0.403249
47633,0.403249
47634,0.403249
47635,0.403249
47636,0.403249
47637,0.403249
47638,0.403249
47639,0.403249
47640,0.403249
47641,0.403249
47642,0.403249
47643,0.403249
47644,0.403249
47645,0.403249
47646,0.403249
47647,0.403249
47648,0.403249
47649,0.403249
47650,0.403249
47651,0.403249
47652,0.403249
47653,0.403249
47654,0.403249
47655,0.403249
47656,0.403249
47657,0.403249
47658,0.403249
47659,0.403249
47660,0.403249
47661,0.403249
47662,0.403249
47663,0.403249
47664,0.403249
47665,0.403249
47666,0.403249
47667,0.403249
47668,0.403249
47669,0.403249
47670,0.403249
47671,0.403249
47672,0.403249
47673,0.403249
47674,0.403249
47675,0.403249
47676,0.403249
47677,0.403249
47678,0.403249
47679,0.403249
47680,0.403249
47681,0.403249
47682,0.403249
47683,0.403249
47684,0.403249
47685,0.403249
47686,0.403249
47687,0.403249
47688,0.403249
47689,0.403249
47690,0.403249
47691,0.403249
47692,0.403249
47693,0.403249
47694,0.403249
47695,0.403249
47696,0.403249
47697,0.403249
47698,0.403249
47699,0.403249
47700,0.403249
47701,0.403249
47702,0.403249
47703,0.403249
47704,0.403249
47705,0.403249
47706,0.403249
47707,0.403249
47708,0.403249
47709,0.403249
47710,0.403249
47711,0.403249
47712,0.403249
47713,0.403249
47714,0.403249
47715,0.403249
47716,0.403249
47717,0.403249
47718,0.403249
47719,0.403249
47720,0.403249
47721,0.403249
47722,0.403249
47723,0.403249
47724,0.403249
47725,0.403249
47726,0.403249
47727,0.403249
47728,0.403249
47729,0.403249
47730,0.403249
47731,0.403249
47732,0.403249
47733,0.403249
47734,0.403249
47735,0.403249
47736,0.403249
47737,0.403249
47738,0.403249
47739,0.403249
47740,0.403249
47741,0.403249
47742,0.403249
47743,0.403249
47744,0.403249
47745,0.403249
47746,0.403249
47747,0.403249
47748,0.403249
47749,0.403249
47750,0.403249
47751,0.403249
47752,0.403249
47753,0.403249
47754,0.403249
47755,0.403249
47756,0.403249
47757,0.403249
47758,0.403249
47759,0.403249
47760,0.403249
47761,0.403249
47762,0.403249
47763,0.403249
47764,0.403249
47765,0.403249
47766,0.403249
47767,0.403249
47768,0.403249
47769,0.403249
47770,0.403249
47771,0.403249
47772,0.403249
47773,0.403249
47774,0.403249
47775,0.403249
47776,0.403249
47777,0.403249
47778,0.403249
47779,0.403249
47780,0.403249
47781,0.403249
47782,0.403249
47783,0.403249
47784,0.403249
47785,0.403249
47786,0.403249
47787,0.403249
47788,0.403249
47789,0.403249
47790,0.403249
47791,0.403249
47792,0.403249
47793,0.403249
47794,0.403249
47795,0.403249
47796,0.403249
47797,0.403249
47798,0.403249
47799,0.403249
47800,0.403249
47801,0.403249
47802,0.403249
47803,0.403249
47804,0.403249
47805,0.403249
47806,0.403249
47807,0.403249
47808,0.403249
47809,0.403249
47810,0.403249
47811,0.403249
47812,0.403249
47813,0.403249
47814,0.403249
47815,0.403249
47816,0.403249
47817,0.403249
47818,0.403249
47819,0.403249
47820,0.403249
47821,0.403249
47822,0.403249
47823,0.403249
47824,0.403249
47825,0.403249
47826,0.403249
47827,0.403249
47828,0.403249
47829,0.403249
47830,0.403249
47831,0.403249
47832,0.403249
47833,0.403249
47834,0.403249
47835,0.403249
47836,0.403249
47837,0.403249
47838,0.403249
47839,0.403249
47840,0.403249
47841,0.403249
47842,0.403249
47843,0.403249
47844,0.403249
47845,0.403249
47846,0.403249
47847,0.403249
47848,0.403249
47849,0.403249
47850,0.403249
47851,0.403249
47852,0.403249
47853,0.403249
47854,0.403249
47855,0.403249
47856,0.403249
47857,0.403249
47858,0.403249
47859,0.403249
47860,0.403249
47861,0.403249
47862,0.403249
47863,0.403249
47864,0.403249
47865,0.403249
47866,0.403249
47867,0.403249
47868,0.403249
47869,0.403249
47870,0.403249
47871,0.403249
47872,0.403249
47873,0.403249
47874,0.403249
47875,0.403249
47876,0.403249
47877,0.403249
47878,0.403249
47879,0.403249
47880,0.403249
47881,0.403249
47882,0.403249
47883,0.403249
47884,0.403249
47885,0.403249
47886,0.403249
47887,0.403249
47888,0.403249
47889,0.403249
47890,0.403249
47891,0.403249
47892,0.403249
47893,0.403249
47894,0.403249
47895,0.403249
47896,0.403249
47897,0.403249
47898,0.403249
47899,0.403249
47900,0.403249
47901,0.403249
47902,0.403249
47903,0.403249
47904,0.403249
47905,0.403249
47906,0.403249
47907,0.403249
47908,0.403249
47909,0.403249
47910,0.403249
47911,0.403249
47912,0.403249
47913,0.403249
47914,0.403249
47915,0.403249
47916,0.403249
47917,0.403249
47918,0.403249
47919,0.403249
47920,0.403249
47921,0.403249
47922,0.403249
47923,0.403249
47924,0.403249
47925,0.403249
47926,0.403249
47927,0.403249
47928,0.403249
47929,0.403249
47930,0.403249
47931,0.403249
47932,0.403249
47933,0.403249
47934,0.403249
47935,0.403249
47936,0.403249
47937,0.403249
47938,0.403249
47939,0.403249
47940,0.403249
47941,0.403249
47942,0.403249
47943,0.403249
47944,0.403249
47945,0.403249
47946,0.403249
47947,0.403249
47948,0.403249
47949,0.403249
47950,0.403249
47951,0.403249
47952,0.403249
47953,0.403249
47954,0.403249
47955,0.403249
47956,0.403249
47957,0.403249
47958,0.403249
47959,0.403249
47960,0.403249
47961,0.403249
47962,0.403249
47963,0.403249
47964,0.403249
47965,0.403249
47966,0.403249
47967,0.403249
47968,0.403249
47969,0.403249
47970,0.403249
47971,0.403249
47972,0.403249
47973,0.403249
47974,0.403249
47975,0.403249
47976,0.403249
47977,0.403249
47978,0.403249
47979,0.403249
47980,0.403249
47981,0.403249
47982,0.403249
47983,0.403249
47984,0.403249
47985,0.403249
47986,0.403249
47987,0.403249
47988,0.403249
47989,0.403249
47990,0.403249
47991,0.403249
47992,0.403249
47993,0.403249
47994,0.403249
47995,0.403249
47996,0.403249
47997,0.403249
47998,0.403249
47999,0.403249
48000,0.403249
48001,0.403249
48002,0.403249
48003,0.403249
48004,0.403249
48005,0.403249
48006,0.403249
48007,0.403249
48008,0.403249
48009,0.403249
48010,0.403249
48011,0.403249
48012,0.403249
48013,0.403249
48014,0.403249
48015,0.403249
48016,0.403249
48017,0.403249
48018,0.403249
48019,0.403249
48020,0.403249
48021,0.403249
48022,0.403249
48023,0.403249
48024,0.403249
48025,0.403249
48026,0.403249
48027,0.403249
48028,0.403249
48029,0.403249
48030,0.403249
48031,0.403249
48032,0.403249
48033,0.403249
48034,0.403249
48035,0.403249
48036,0.403249
48037,0.403249
48038,0.403249
48039,0.403249
48040,0.403249
48041,0.403249
48042,0.403249
48043,0.403249
48044,0.403249
48045,0.403249
48046,0.403249
48047,0.403249
48048,0.403249
48049,0.403249
48050,0.403249
48051,0.403249
48052,0.403249
48053,0.403249
48054,0.403249
48055,0.403249
48056,0.403249
48057,0.403249
48058,0.403249
48059,0.403249
48060,0.403249
48061,0.403249
48062,0.403249
48063,0.403249
48064,0.403249
48065,0.403249
48066,0.403249
48067,0.403249
48068,0.403249
48069,0.403249
48070,0.403249
48071,0.403249
48072,0.403249
48073,0.403249
48074,0.403249
48075,0.403249
48076,0.403249
48077,0.403249
48078,0.403249
48079,0.403249
48080,0.403249
48081,0.403249
48082,0.403249
48083,0.403249
48084,0.403249
48085,0.403249
48086,0.403249
48087,0.403249
48088,0.403249
48089,0.403249
48090,0.403249
48091,0.403249
48092,0.403249
48093,0.403249
48094,0.403249
48095,0.403249
48096,0.403249
48097,0.403249
48098,0.403249
48099,0.403249
48100,0.403249
48101,0.403249
48102,0.403249
48103,0.403249
48104,0.403249
48105,0.403249
48106,0.403249
48107,0.403249
48108,0.403249
48109,0.403249
48110,0.403249
48111,0.403249
48112,0.403249
48113,0.403249
48114,0.403249
48115,0.403249
48116,0.403249
48117,0.403249
48118,0.403249
48119,0.403249
48120,0.403249
48121,0.403249
48122,0.403249
48123,0.403249
48124,0.403249
48125,0.403249
48126,0.403249
48127,0.403249
48128,0.403249
48129,0.403249
48130,0.403249
48131,0.403249
48132,0.403249
48133,0.403249
48134,0.403249
48135,0.403249
48136,0.403249
48137,0.403249
48138,0.403249
48139,0.403249
48140,0.403249
48141,0.403249
48142,0.403249
48143,0.403249
48144,0.403249
48145,0.403249
48146,0.403249
48147,0.403249
48148,0.403249
48149,0.403249
48150,0.403249
48151,0.403249
48152,0.403249
48153,0.403249
48154,0.403249
48155,0.403249
48156,0.403249
48157,0.403249
48158,0.403249
48159,0.403249
48160,0.403249
48161,0.403249
48162,0.403249
48163,0.403249
48164,0.403249
48165,0.403249
48166,0.403249
48167,0.403249
48168,0.403249
48169,0.403249
48170,0.403249
48171,0.403249
48172,0.403249
48173,0.403249
48174,0.403249
48175,0.403249
48176,0.403249
48177,0.403249
48178,0.403249
48179,0.403249
48180,0.403249
48181,0.403249
48182,0.403249
48183,0.403249
48184,0.403249
48185,0.403249
48186,0.403249
48187,0.403249
48188,0.403249
48189,0.403249
48190,0.403249
48191,0.403249
48192,0.403249
48193,0.403249
48194,0.403249
48195,0.403249
48196,0.403249
48197,0.403249
48198,0.403249
48199,0.403249
48200,0.403249
48201,0.403249
48202,0.403249
48203,0.403249
48204,0.403249
48205,0.403249
48206,0.403249
48207,0.403249
48208,0.403249
48209,0.403249
48210,0.403249
48211,0.403249
48212,0.403249
48213,0.403249
48214,0.403249
48215,0.403249
48216,0.403249
48217,0.403249
48218,0.403249
48219,0.403249
48220,0.403249
48221,0.403249
48222,0.403249
48223,0.403249
48224,0.403249
48225,0.403249
48226,0.403249
48227,0.403249
48228,0.403249
48229,0.403249
48230,0.403249
48231,0.403249
48232,0.403249
48233,0.403249
48234,0.403249
48235,0.403249
48236,0.403249
48237,0.403249
48238,0.403249
48239,0.403249
48240,0.403249
48241,0.403249
48242,0.403249
48243,0.403249
48244,0.403249
48245,0.403249
48246,0.403249
48247,0.403249
48248,0.403249
48249,0.403249
48250,0.403249
48251,0.403249
48252,0.403249
48253,0.403249
48254,0.403249
48255,0.403249
48256,0.403249
48257,0.403249
48258,0.403249
48259,0.403249
48260,0.403249
48261,0.403249
48262,0.403249
48263,0.403249
48264,0.403249
48265,0.403249
48266,0.403249
48267,0.403249
48268,0.403249
48269,0.403249
48270,0.403249
48271,0.403249
48272,0.403249
48273,0.403249
48274,0.403249
48275,0.403249
48276,0.403249
48277,0.403249
48278,0.403249
48279,0.403249
48280,0.403249
48281,0.403249
48282,0.403249
48283,0.403249
48284,0.403249
48285,0.403249
48286,0.403249
48287,0.403249
48288,0.403249
48289,0.403249
48290,0.403249
48291,0.403249
48292,0.403249
48293,0.403249
48294,0.403249
48295,0.403249
48296,0.403249
48297,0.403249
48298,0.403249
48299,0.403249
48300,0.403249
48301,0.403249
48302,0.403249
48303,0.403249
48304,0.403249
48305,0.403249
48306,0.403249
48307,0.403249
48308,0.403249
48309,0.403249
48310,0.403249
48311,0.403249
48312,0.403249
48313,0.403249
48314,0.403249
48315,0.403249
48316,0.403249
48317,0.403249
48318,0.403249
48319,0.403249
48320,0.403249
48321,0.403249
48322,0.403249
48323,0.403249
48324,0.403249
48325,0.403249
48326,0.403249
48327,0.403249
48328,0.403249
48329,0.403249
48330,0.403249
48331,0.403249
48332,0.403249
48333,0.403249
48334,0.403249
48335,0.403249
48336,0.403249
48337,0.403249
48338,0.403249
48339,0.403249
48340,0.403249
48341,0.403249
48342,0.403249
48343,0.403249
48344,0.403249
48345,0.403249
48346,0.403249
48347,0.403249
48348,0.403249
48349,0.403249
48350,0.403249
48351,0.403249
48352,0.403249
48353,0.403249
