epoch,bias
52294,4.06566
52295,4.06566
52296,4.06566
52297,4.06566
52298,4.06566
52299,4.06566
52300,4.06566
52301,4.06566
52302,4.06566
52303,4.06566
52304,4.06566
52305,4.06566
52306,4.06566
52307,4.06566
52308,4.06566
52309,4.06566
52310,4.06566
52311,4.06566
52312,4.06566
52313,4.06566
52314,4.06566
52315,4.06566
52316,4.06566
52317,4.06566
52318,4.06566
52319,4.06566
52320,4.06566
52321,4.06566
52322,4.06566
52323,4.06566
52324,4.06566
52325,4.06566
52326,4.06566
52327,4.06566
52328,4.06566
52329,4.06566
52330,4.06566
52331,4.06566
52332,4.06566
52333,4.06566
52334,4.06566
52335,4.06566
52336,4.06566
52337,4.06566
52338,4.06566
52339,4.06566
52340,4.06566
52341,4.06566
52342,4.06566
52343,4.06566
52344,4.06566
52345,4.06566
52346,4.06566
52347,4.06566
52348,4.06566
52349,4.06566
52350,4.06566
52351,4.06566
52352,4.06566
52353,4.06566
52354,4.06566
52355,4.06566
52356,4.06566
52357,4.06566
52358,4.06566
52359,4.06566
52360,4.06566
52361,4.06566
52362,4.06566
52363,4.06566
52364,4.06566
52365,4.06566
52366,4.06566
52367,4.06566
52368,4.06566
52369,4.06566
52370,4.06566
52371,4.06566
52372,4.06566
52373,4.06566
52374,4.06566
52375,4.06566
52376,4.06566
52377,4.06566
52378,4.06566
52379,4.06566
52380,4.06566
52381,4.06566
52382,4.06566
52383,4.06566
52384,4.06566
52385,4.06566
52386,4.06566
52387,4.06566
52388,4.06566
52389,4.06566
52390,4.06566
52391,4.06566
52392,4.06566
52393,4.06566
52394,4.06566
52395,4.06566
52396,4.06566
52397,4.06566
52398,4.06566
52399,4.06566
52400,4.06566
52401,4.06566
52402,4.06566
52403,4.06566
52404,4.06566
52405,4.06566
52406,4.06566
52407,4.06566
52408,4.06566
52409,4.06566
52410,4.06566
52411,4.06566
52412,4.06566
52413,4.06566
52414,4.06566
52415,4.06566
52416,4.06566
52417,4.06566
52418,4.06566
52419,4.06566
52420,4.06566
52421,4.06566
52422,4.06566
52423,4.06566
52424,4.06566
52425,4.06566
52426,4.06566
52427,4.06566
52428,4.06566
52429,4.06566
52430,4.06566
52431,4.06566
52432,4.06566
52433,4.06566
52434,4.06566
52435,4.06566
52436,4.06566
52437,4.06566
52438,4.06566
52439,4.06566
52440,4.06566
52441,4.06566
52442,4.06566
52443,4.06566
52444,4.06566
52445,4.06566
52446,4.06566
52447,4.06566
52448,4.06566
52449,4.06566
52450,4.06566
52451,4.06566
52452,4.06566
52453,4.06566
52454,4.06566
52455,4.06566
52456,4.06566
52457,4.06566
52458,4.06566
52459,4.06566
52460,4.06566
52461,4.06566
52462,4.06566
52463,4.06566
52464,4.06566
52465,4.06566
52466,4.06566
52467,4.06566
52468,4.06566
52469,4.06566
52470,4.06566
52471,4.06566
52472,4.06566
52473,4.06566
52474,4.06566
52475,4.06566
52476,4.06566
52477,4.06566
52478,4.06566
52479,4.06566
52480,4.06566
52481,4.06566
52482,4.06566
52483,4.06566
52484,4.06566
52485,4.06566
52486,4.06566
52487,4.06566
52488,4.06566
52489,4.06566
52490,4.06566
52491,4.06566
52492,4.06566
52493,4.06566
52494,4.06566
52495,4.06566
52496,4.06566
52497,4.06567
52498,4.06567
52499,4.06567
52500,4.06567
52501,4.06567
52502,4.06567
52503,4.06567
52504,4.06567
52505,4.06567
52506,4.06567
52507,4.06567
52508,4.06567
52509,4.06567
52510,4.06567
52511,4.06567
52512,4.06567
52513,4.06567
52514,4.06567
52515,4.06567
52516,4.06567
52517,4.06567
52518,4.06567
52519,4.06567
52520,4.06567
52521,4.06567
52522,4.06567
52523,4.06567
52524,4.06567
52525,4.06567
52526,4.06567
52527,4.06567
52528,4.06567
52529,4.06567
52530,4.06567
52531,4.06567
52532,4.06567
52533,4.06567
52534,4.06567
52535,4.06567
52536,4.06567
52537,4.06567
52538,4.06567
52539,4.06567
52540,4.06567
52541,4.06567
52542,4.06567
52543,4.06567
52544,4.06567
52545,4.06567
52546,4.06567
52547,4.06567
52548,4.06567
52549,4.06567
52550,4.06567
52551,4.06567
52552,4.06567
52553,4.06567
52554,4.06567
52555,4.06567
52556,4.06567
52557,4.06567
52558,4.06567
52559,4.06567
52560,4.06567
52561,4.06567
52562,4.06567
52563,4.06567
52564,4.06567
52565,4.06567
52566,4.06567
52567,4.06567
52568,4.06567
52569,4.06567
52570,4.06567
52571,4.06567
52572,4.06567
52573,4.06567
52574,4.06567
52575,4.06567
52576,4.06567
52577,4.06567
52578,4.06567
52579,4.06567
52580,4.06567
52581,4.06567
52582,4.06567
52583,4.06567
52584,4.06567
52585,4.06567
52586,4.06567
52587,4.06567
52588,4.06567
52589,4.06567
52590,4.06567
52591,4.06567
52592,4.06567
52593,4.06567
52594,4.06567
52595,4.06567
52596,4.06567
52597,4.06567
52598,4.06567
52599,4.06567
52600,4.06567
52601,4.06567
52602,4.06567
52603,4.06567
52604,4.06567
52605,4.06567
52606,4.06567
52607,4.06567
52608,4.06567
52609,4.06567
52610,4.06567
52611,4.06567
52612,4.06567
52613,4.06567
52614,4.06567
52615,4.06567
52616,4.06567
52617,4.06567
52618,4.06567
52619,4.06567
52620,4.06567
52621,4.06567
52622,4.06567
52623,4.06567
52624,4.06567
52625,4.06567
52626,4.06567
52627,4.06567
52628,4.06567
52629,4.06567
52630,4.06567
52631,4.06567
52632,4.06567
52633,4.06567
52634,4.06567
52635,4.06567
52636,4.06567
52637,4.06567
52638,4.06567
52639,4.06567
52640,4.06567
52641,4.06567
52642,4.06567
52643,4.06567
52644,4.06567
52645,4.06567
52646,4.06567
52647,4.06567
52648,4.06567
52649,4.06567
52650,4.06567
52651,4.06567
52652,4.06567
52653,4.06567
52654,4.06567
52655,4.06567
52656,4.06567
52657,4.06567
52658,4.06567
52659,4.06567
52660,4.06567
52661,4.06567
52662,4.06567
52663,4.06567
52664,4.06567
52665,4.06567
52666,4.06567
52667,4.06567
52668,4.06567
52669,4.06567
52670,4.06567
52671,4.06567
52672,4.06567
52673,4.06567
52674,4.06567
52675,4.06567
52676,4.06567
52677,4.06567
52678,4.06567
52679,4.06567
52680,4.06567
52681,4.06567
52682,4.06567
52683,4.06567
52684,4.06567
52685,4.06567
52686,4.06567
52687,4.06567
52688,4.06567
52689,4.06567
52690,4.06567
52691,4.06567
52692,4.06567
52693,4.06567
52694,4.06567
52695,4.06567
52696,4.06567
52697,4.06567
52698,4.06567
52699,4.06567
52700,4.06567
52701,4.06567
52702,4.06567
52703,4.06567
52704,4.06567
52705,4.06567
52706,4.06567
52707,4.06567
52708,4.06567
52709,4.06567
52710,4.06567
52711,4.06567
52712,4.06567
52713,4.06567
52714,4.06567
52715,4.06567
52716,4.06567
52717,4.06567
52718,4.06567
52719,4.06567
52720,4.06567
52721,4.06567
52722,4.06567
52723,4.06567
52724,4.06567
52725,4.06567
52726,4.06567
52727,4.06567
52728,4.06567
52729,4.06567
52730,4.06567
52731,4.06567
52732,4.06567
52733,4.06567
52734,4.06567
52735,4.06567
52736,4.06567
52737,4.06567
52738,4.06567
52739,4.06567
52740,4.06567
52741,4.06567
52742,4.06567
52743,4.06567
52744,4.06567
52745,4.06567
52746,4.06567
52747,4.06567
52748,4.06567
52749,4.06567
52750,4.06567
52751,4.06567
52752,4.06567
52753,4.06567
52754,4.06567
52755,4.06567
52756,4.06567
52757,4.06567
52758,4.06567
52759,4.06567
52760,4.06567
52761,4.06567
52762,4.06567
52763,4.06567
52764,4.06567
52765,4.06567
52766,4.06567
52767,4.06567
52768,4.06567
52769,4.06567
52770,4.06567
52771,4.06567
52772,4.06567
52773,4.06567
52774,4.06567
52775,4.06567
52776,4.06567
52777,4.06567
52778,4.06567
52779,4.06567
52780,4.06567
52781,4.06567
52782,4.06567
52783,4.06567
52784,4.06567
52785,4.06567
52786,4.06567
52787,4.06567
52788,4.06567
52789,4.06567
52790,4.06567
52791,4.06567
52792,4.06567
52793,4.06567
52794,4.06567
52795,4.06567
52796,4.06567
52797,4.06567
52798,4.06567
52799,4.06567
52800,4.06567
52801,4.06567
52802,4.06567
52803,4.06567
52804,4.06567
52805,4.06567
52806,4.06567
52807,4.06567
52808,4.06567
52809,4.06567
52810,4.06567
52811,4.06567
52812,4.06567
52813,4.06567
52814,4.06567
52815,4.06567
52816,4.06567
52817,4.06567
52818,4.06567
52819,4.06567
52820,4.06567
52821,4.06567
52822,4.06567
52823,4.06567
52824,4.06567
52825,4.06567
52826,4.06567
52827,4.06567
52828,4.06567
52829,4.06567
52830,4.06567
52831,4.06567
52832,4.06567
52833,4.06567
52834,4.06567
52835,4.06567
52836,4.06567
52837,4.06567
52838,4.06567
52839,4.06567
52840,4.06567
52841,4.06567
52842,4.06567
52843,4.06567
52844,4.06567
52845,4.06567
52846,4.06567
52847,4.06567
52848,4.06567
52849,4.06567
52850,4.06567
52851,4.06567
52852,4.06567
52853,4.06567
52854,4.06567
52855,4.06567
52856,4.06567
52857,4.06567
52858,4.06567
52859,4.06567
52860,4.06567
52861,4.06567
52862,4.06567
52863,4.06567
52864,4.06567
52865,4.06567
52866,4.06567
52867,4.06568
52868,4.06568
52869,4.06568
52870,4.06568
52871,4.06568
52872,4.06568
52873,4.06568
52874,4.06568
52875,4.06568
52876,4.06568
52877,4.06568
52878,4.06568
52879,4.06568
52880,4.06568
52881,4.06568
52882,4.06568
52883,4.06568
52884,4.06568
52885,4.06568
52886,4.06568
52887,4.06568
52888,4.06568
52889,4.06568
52890,4.06568
52891,4.06568
52892,4.06568
52893,4.06568
52894,4.06568
52895,4.06568
52896,4.06568
52897,4.06568
52898,4.06568
52899,4.06568
52900,4.06568
52901,4.06568
52902,4.06568
52903,4.06568
52904,4.06568
52905,4.06568
52906,4.06568
52907,4.06568
52908,4.06568
52909,4.06568
52910,4.06568
52911,4.06568
52912,4.06568
52913,4.06568
52914,4.06568
52915,4.06568
52916,4.06568
52917,4.06568
52918,4.06568
52919,4.06568
52920,4.06568
52921,4.06568
52922,4.06568
52923,4.06568
52924,4.06568
52925,4.06568
52926,4.06568
52927,4.06568
52928,4.06568
52929,4.06568
52930,4.06568
52931,4.06568
52932,4.06568
52933,4.06568
52934,4.06568
52935,4.06568
52936,4.06568
52937,4.06568
52938,4.06568
52939,4.06568
52940,4.06568
52941,4.06568
52942,4.06568
52943,4.06568
52944,4.06568
52945,4.06568
52946,4.06568
52947,4.06568
52948,4.06568
52949,4.06568
52950,4.06568
52951,4.06568
52952,4.06568
52953,4.06568
52954,4.06568
52955,4.06568
52956,4.06568
52957,4.06568
52958,4.06568
52959,4.06568
52960,4.06568
52961,4.06568
52962,4.06568
52963,4.06568
52964,4.06568
52965,4.06568
52966,4.06568
52967,4.06568
52968,4.06568
52969,4.06568
52970,4.06568
52971,4.06568
52972,4.06568
52973,4.06568
52974,4.06568
52975,4.06568
52976,4.06568
52977,4.06568
52978,4.06568
52979,4.06568
52980,4.06568
52981,4.06568
52982,4.06568
52983,4.06568
52984,4.06568
52985,4.06568
52986,4.06568
52987,4.06568
52988,4.06568
52989,4.06568
52990,4.06568
52991,4.06568
52992,4.06568
52993,4.06568
52994,4.06568
52995,4.06568
52996,4.06568
52997,4.06568
52998,4.06568
52999,4.06568
53000,4.06568
53001,4.06568
53002,4.06568
53003,4.06568
53004,4.06568
53005,4.06568
53006,4.06568
53007,4.06568
53008,4.06568
53009,4.06568
53010,4.06568
53011,4.06568
53012,4.06568
53013,4.06568
53014,4.06568
53015,4.06568
53016,4.06568
53017,4.06568
53018,4.06568
53019,4.06568
53020,4.06568
53021,4.06568
53022,4.06568
53023,4.06568
53024,4.06568
53025,4.06568
53026,4.06568
53027,4.06568
53028,4.06568
53029,4.06568
53030,4.06568
53031,4.06568
53032,4.06568
53033,4.06568
53034,4.06568
53035,4.06568
53036,4.06568
53037,4.06568
53038,4.06568
53039,4.06568
53040,4.06568
53041,4.06568
53042,4.06568
53043,4.06568
53044,4.06568
53045,4.06568
53046,4.06568
53047,4.06568
53048,4.06568
53049,4.06568
53050,4.06568
53051,4.06568
53052,4.06568
53053,4.06568
53054,4.06568
53055,4.06568
53056,4.06568
53057,4.06568
53058,4.06568
53059,4.06568
53060,4.06568
53061,4.06568
53062,4.06568
53063,4.06568
53064,4.06568
53065,4.06568
53066,4.06568
53067,4.06568
53068,4.06568
53069,4.06568
53070,4.06568
53071,4.06568
53072,4.06568
53073,4.06568
53074,4.06568
53075,4.06568
53076,4.06568
53077,4.06568
53078,4.06568
53079,4.06568
53080,4.06568
53081,4.06568
53082,4.06568
53083,4.06568
53084,4.06568
53085,4.06568
53086,4.06568
53087,4.06568
53088,4.06568
53089,4.06568
53090,4.06568
53091,4.06568
53092,4.06568
53093,4.06568
53094,4.06568
53095,4.06568
53096,4.06568
53097,4.06568
53098,4.06568
53099,4.06568
53100,4.06568
53101,4.06568
53102,4.06568
53103,4.06568
53104,4.06568
53105,4.06568
53106,4.06568
53107,4.06568
53108,4.06568
53109,4.06568
53110,4.06568
53111,4.06568
53112,4.06568
53113,4.06568
53114,4.06568
53115,4.06568
53116,4.06568
53117,4.06568
53118,4.06568
53119,4.06568
53120,4.06568
53121,4.06568
53122,4.06568
53123,4.06568
53124,4.06568
53125,4.06568
53126,4.06568
53127,4.06568
53128,4.06568
53129,4.06568
53130,4.06568
53131,4.06568
53132,4.06568
53133,4.06568
53134,4.06568
53135,4.06568
53136,4.06568
53137,4.06568
53138,4.06568
53139,4.06568
53140,4.06568
53141,4.06568
53142,4.06568
53143,4.06568
53144,4.06568
53145,4.06568
53146,4.06568
53147,4.06568
53148,4.06568
53149,4.06568
53150,4.06568
53151,4.06568
53152,4.06568
53153,4.06568
53154,4.06568
53155,4.06568
53156,4.06568
53157,4.06568
53158,4.06568
53159,4.06568
53160,4.06568
53161,4.06568
53162,4.06568
53163,4.06568
53164,4.06568
53165,4.06568
53166,4.06568
53167,4.06568
53168,4.06568
53169,4.06568
53170,4.06568
53171,4.06568
53172,4.06568
53173,4.06568
53174,4.06568
53175,4.06568
53176,4.06568
53177,4.06568
53178,4.06568
53179,4.06568
53180,4.06568
53181,4.06568
53182,4.06568
53183,4.06568
53184,4.06568
53185,4.06568
53186,4.06568
53187,4.06568
53188,4.06568
53189,4.06568
53190,4.06568
53191,4.06568
53192,4.06568
53193,4.06568
53194,4.06568
53195,4.06568
53196,4.06568
53197,4.06568
53198,4.06568
53199,4.06568
53200,4.06568
53201,4.06568
53202,4.06568
53203,4.06568
53204,4.06568
53205,4.06568
53206,4.06568
53207,4.06568
53208,4.06568
53209,4.06568
53210,4.06568
53211,4.06568
53212,4.06568
53213,4.06568
53214,4.06568
53215,4.06568
53216,4.06568
53217,4.06568
53218,4.06568
53219,4.06568
53220,4.06568
53221,4.06568
53222,4.06568
53223,4.06568
53224,4.06568
53225,4.06568
53226,4.06568
53227,4.06568
53228,4.06568
53229,4.06568
53230,4.06568
53231,4.06568
53232,4.06568
53233,4.06568
53234,4.06568
53235,4.06568
53236,4.06568
53237,4.06568
53238,4.06568
53239,4.06568
53240,4.06568
53241,4.06568
53242,4.06568
53243,4.06568
53244,4.06568
53245,4.06568
53246,4.06568
53247,4.06568
53248,4.06568
53249,4.06568
53250,4.06568
53251,4.06568
53252,4.06568
53253,4.06568
53254,4.06568
53255,4.06568
53256,4.06568
53257,4.06568
53258,4.06568
53259,4.06568
53260,4.06568
53261,4.06568
53262,4.06568
53263,4.06568
53264,4.06568
53265,4.06568
53266,4.06569
53267,4.06569
53268,4.06569
53269,4.06569
53270,4.06569
53271,4.06569
53272,4.06569
53273,4.06569
53274,4.06569
53275,4.06569
53276,4.06569
53277,4.06569
53278,4.06569
53279,4.06569
53280,4.06569
53281,4.06569
53282,4.06569
53283,4.06569
53284,4.06569
53285,4.06569
53286,4.06569
53287,4.06569
53288,4.06569
53289,4.06569
53290,4.06569
53291,4.06569
53292,4.06569
53293,4.06569
53294,4.06569
53295,4.06569
53296,4.06569
53297,4.06569
53298,4.06569
53299,4.06569
53300,4.06569
53301,4.06569
53302,4.06569
53303,4.06569
53304,4.06569
53305,4.06569
53306,4.06569
53307,4.06569
53308,4.06569
53309,4.06569
53310,4.06569
53311,4.06569
53312,4.06569
53313,4.06569
53314,4.06569
53315,4.06569
53316,4.06569
53317,4.06569
53318,4.06569
53319,4.06569
53320,4.06569
53321,4.06569
53322,4.06569
53323,4.06569
53324,4.06569
53325,4.06569
53326,4.06569
53327,4.06569
53328,4.06569
53329,4.06569
53330,4.06569
53331,4.06569
53332,4.06569
53333,4.06569
53334,4.06569
53335,4.06569
53336,4.06569
53337,4.06569
53338,4.06569
53339,4.06569
53340,4.06569
53341,4.06569
53342,4.06569
53343,4.06569
53344,4.06569
53345,4.06569
53346,4.06569
53347,4.06569
53348,4.06569
53349,4.06569
53350,4.06569
53351,4.06569
53352,4.06569
53353,4.06569
53354,4.06569
53355,4.06569
53356,4.06569
53357,4.06569
53358,4.06569
53359,4.06569
53360,4.06569
53361,4.06569
53362,4.06569
53363,4.06569
53364,4.06569
53365,4.06569
53366,4.06569
53367,4.06569
53368,4.06569
53369,4.06569
53370,4.06569
53371,4.06569
53372,4.06569
53373,4.06569
53374,4.06569
53375,4.06569
53376,4.06569
53377,4.06569
53378,4.06569
53379,4.06569
53380,4.06569
53381,4.06569
53382,4.06569
53383,4.06569
53384,4.06569
53385,4.06569
53386,4.06569
53387,4.06569
53388,4.06569
53389,4.06569
53390,4.06569
53391,4.06569
53392,4.06569
53393,4.06569
53394,4.06569
53395,4.06569
53396,4.06569
53397,4.06569
53398,4.06569
53399,4.06569
53400,4.06569
53401,4.06569
53402,4.06569
53403,4.06569
53404,4.06569
53405,4.06569
53406,4.06569
53407,4.06569
53408,4.06569
53409,4.06569
53410,4.06569
53411,4.06569
53412,4.06569
53413,4.06569
53414,4.06569
53415,4.06569
53416,4.06569
53417,4.06569
53418,4.06569
53419,4.06569
53420,4.06569
53421,4.06569
53422,4.06569
53423,4.06569
53424,4.06569
53425,4.06569
53426,4.06569
53427,4.06569
53428,4.06569
53429,4.06569
53430,4.06569
53431,4.06569
53432,4.06569
53433,4.06569
53434,4.06569
53435,4.06569
53436,4.06569
53437,4.06569
53438,4.06569
53439,4.06569
53440,4.06569
53441,4.06569
53442,4.06569
53443,4.06569
53444,4.06569
53445,4.06569
53446,4.06569
53447,4.06569
53448,4.06569
53449,4.06569
53450,4.06569
53451,4.06569
53452,4.06569
53453,4.06569
53454,4.06569
53455,4.06569
53456,4.06569
53457,4.06569
53458,4.06569
53459,4.06569
53460,4.06569
53461,4.06569
53462,4.06569
53463,4.06569
53464,4.06569
53465,4.06569
53466,4.06569
53467,4.06569
53468,4.06569
53469,4.06569
53470,4.06569
53471,4.06569
53472,4.06569
53473,4.06569
53474,4.06569
53475,4.06569
53476,4.06569
53477,4.06569
53478,4.06569
53479,4.06569
53480,4.06569
53481,4.06569
53482,4.06569
53483,4.06569
53484,4.06569
53485,4.06569
53486,4.06569
53487,4.06569
53488,4.06569
53489,4.06569
53490,4.06569
53491,4.06569
53492,4.06569
53493,4.06569
53494,4.06569
53495,4.06569
53496,4.06569
53497,4.06569
53498,4.06569
53499,4.06569
53500,4.06569
53501,4.06569
53502,4.06569
53503,4.06569
53504,4.06569
53505,4.06569
53506,4.06569
53507,4.06569
53508,4.06569
53509,4.06569
53510,4.06569
53511,4.06569
53512,4.06569
53513,4.06569
53514,4.06569
53515,4.06569
53516,4.06569
53517,4.06569
53518,4.06569
53519,4.06569
53520,4.06569
53521,4.06569
53522,4.06569
53523,4.06569
53524,4.06569
53525,4.06569
53526,4.06569
53527,4.06569
53528,4.06569
53529,4.06569
53530,4.06569
53531,4.06569
53532,4.06569
53533,4.06569
53534,4.06569
53535,4.06569
53536,4.06569
53537,4.06569
53538,4.06569
53539,4.06569
53540,4.06569
53541,4.06569
53542,4.06569
53543,4.06569
53544,4.06569
53545,4.06569
53546,4.06569
53547,4.06569
53548,4.06569
53549,4.06569
53550,4.06569
53551,4.06569
53552,4.06569
53553,4.06569
53554,4.06569
53555,4.06569
53556,4.06569
53557,4.06569
53558,4.06569
53559,4.06569
53560,4.06569
53561,4.06569
53562,4.06569
53563,4.06569
53564,4.06569
53565,4.06569
53566,4.06569
53567,4.06569
53568,4.06569
53569,4.06569
53570,4.06569
53571,4.06569
53572,4.06569
53573,4.06569
53574,4.06569
53575,4.06569
53576,4.06569
53577,4.06569
53578,4.06569
53579,4.06569
53580,4.06569
53581,4.06569
53582,4.06569
53583,4.06569
53584,4.06569
53585,4.06569
53586,4.06569
53587,4.06569
53588,4.06569
53589,4.06569
53590,4.06569
53591,4.06569
53592,4.06569
53593,4.06569
53594,4.06569
53595,4.06569
53596,4.06569
53597,4.06569
53598,4.06569
53599,4.06569
53600,4.06569
53601,4.06569
53602,4.06569
53603,4.06569
53604,4.06569
53605,4.06569
53606,4.06569
53607,4.06569
53608,4.06569
53609,4.06569
53610,4.06569
53611,4.06569
53612,4.06569
53613,4.06569
53614,4.06569
53615,4.06569
53616,4.06569
53617,4.06569
53618,4.06569
53619,4.06569
53620,4.06569
53621,4.06569
53622,4.06569
53623,4.06569
53624,4.06569
53625,4.06569
53626,4.06569
53627,4.06569
53628,4.06569
53629,4.06569
53630,4.06569
53631,4.06569
53632,4.06569
53633,4.06569
53634,4.06569
53635,4.06569
53636,4.06569
53637,4.06569
53638,4.06569
53639,4.06569
53640,4.06569
53641,4.06569
53642,4.06569
53643,4.06569
53644,4.06569
53645,4.06569
53646,4.06569
53647,4.06569
53648,4.06569
53649,4.06569
53650,4.06569
53651,4.06569
53652,4.06569
53653,4.06569
53654,4.06569
53655,4.06569
53656,4.06569
53657,4.06569
53658,4.06569
53659,4.06569
53660,4.06569
53661,4.06569
53662,4.06569
53663,4.06569
53664,4.06569
53665,4.06569
53666,4.06569
53667,4.06569
53668,4.06569
53669,4.06569
53670,4.06569
53671,4.06569
53672,4.06569
53673,4.06569
53674,4.06569
53675,4.06569
53676,4.06569
53677,4.06569
53678,4.06569
53679,4.06569
53680,4.06569
53681,4.06569
53682,4.06569
53683,4.06569
53684,4.06569
53685,4.06569
53686,4.06569
53687,4.06569
53688,4.06569
53689,4.06569
53690,4.06569
53691,4.06569
53692,4.06569
53693,4.06569
53694,4.06569
53695,4.06569
53696,4.06569
53697,4.0657
53698,4.0657
53699,4.0657
53700,4.0657
53701,4.0657
53702,4.0657
53703,4.0657
53704,4.0657
53705,4.0657
53706,4.0657
53707,4.0657
53708,4.0657
53709,4.0657
53710,4.0657
53711,4.0657
53712,4.0657
53713,4.0657
53714,4.0657
53715,4.0657
53716,4.0657
53717,4.0657
53718,4.0657
53719,4.0657
53720,4.0657
53721,4.0657
53722,4.0657
53723,4.0657
53724,4.0657
53725,4.0657
53726,4.0657
53727,4.0657
53728,4.0657
53729,4.0657
53730,4.0657
53731,4.0657
53732,4.0657
53733,4.0657
53734,4.0657
53735,4.0657
53736,4.0657
53737,4.0657
53738,4.0657
53739,4.0657
53740,4.0657
53741,4.0657
53742,4.0657
53743,4.0657
53744,4.0657
53745,4.0657
53746,4.0657
53747,4.0657
53748,4.0657
53749,4.0657
53750,4.0657
53751,4.0657
53752,4.0657
53753,4.0657
53754,4.0657
53755,4.0657
53756,4.0657
53757,4.0657
53758,4.0657
53759,4.0657
53760,4.0657
53761,4.0657
53762,4.0657
53763,4.0657
53764,4.0657
53765,4.0657
53766,4.0657
53767,4.0657
53768,4.0657
53769,4.0657
53770,4.0657
53771,4.0657
53772,4.0657
53773,4.0657
53774,4.0657
53775,4.0657
53776,4.0657
53777,4.0657
53778,4.0657
53779,4.0657
53780,4.0657
53781,4.0657
53782,4.0657
53783,4.0657
53784,4.0657
53785,4.0657
53786,4.0657
53787,4.0657
53788,4.0657
53789,4.0657
53790,4.0657
53791,4.0657
53792,4.0657
53793,4.0657
53794,4.0657
53795,4.0657
53796,4.0657
53797,4.0657
53798,4.0657
53799,4.0657
53800,4.0657
53801,4.0657
53802,4.0657
53803,4.0657
53804,4.0657
53805,4.0657
53806,4.0657
53807,4.0657
53808,4.0657
53809,4.0657
53810,4.0657
53811,4.0657
53812,4.0657
53813,4.0657
53814,4.0657
53815,4.0657
53816,4.0657
53817,4.0657
53818,4.0657
53819,4.0657
53820,4.0657
53821,4.0657
53822,4.0657
53823,4.0657
53824,4.0657
53825,4.0657
53826,4.0657
53827,4.0657
53828,4.0657
53829,4.0657
53830,4.0657
53831,4.0657
53832,4.0657
53833,4.0657
53834,4.0657
53835,4.0657
53836,4.0657
53837,4.0657
53838,4.0657
53839,4.0657
53840,4.0657
53841,4.0657
53842,4.0657
53843,4.0657
53844,4.0657
53845,4.0657
53846,4.0657
53847,4.0657
53848,4.0657
53849,4.0657
53850,4.0657
53851,4.0657
53852,4.0657
53853,4.0657
53854,4.0657
53855,4.0657
53856,4.0657
53857,4.0657
53858,4.0657
53859,4.0657
53860,4.0657
53861,4.0657
53862,4.0657
53863,4.0657
53864,4.0657
53865,4.0657
53866,4.0657
53867,4.0657
53868,4.0657
53869,4.0657
53870,4.0657
53871,4.0657
53872,4.0657
53873,4.0657
53874,4.0657
53875,4.0657
53876,4.0657
53877,4.0657
53878,4.0657
53879,4.0657
53880,4.0657
53881,4.0657
53882,4.0657
53883,4.0657
53884,4.0657
53885,4.0657
53886,4.0657
53887,4.0657
53888,4.0657
53889,4.0657
53890,4.0657
53891,4.0657
53892,4.0657
53893,4.0657
53894,4.0657
53895,4.0657
53896,4.0657
53897,4.0657
53898,4.0657
53899,4.0657
53900,4.0657
53901,4.0657
53902,4.0657
53903,4.0657
53904,4.0657
53905,4.0657
53906,4.0657
53907,4.0657
53908,4.0657
53909,4.0657
53910,4.0657
53911,4.0657
53912,4.0657
53913,4.0657
53914,4.0657
53915,4.0657
53916,4.0657
53917,4.0657
53918,4.0657
53919,4.0657
53920,4.0657
53921,4.0657
53922,4.0657
53923,4.0657
53924,4.0657
53925,4.0657
53926,4.0657
53927,4.0657
53928,4.0657
53929,4.0657
53930,4.0657
53931,4.0657
53932,4.0657
53933,4.0657
53934,4.0657
53935,4.0657
53936,4.0657
53937,4.0657
53938,4.0657
53939,4.0657
53940,4.0657
53941,4.0657
53942,4.0657
53943,4.0657
53944,4.0657
53945,4.0657
53946,4.0657
53947,4.0657
53948,4.0657
53949,4.0657
53950,4.0657
53951,4.0657
53952,4.0657
53953,4.0657
53954,4.0657
53955,4.0657
53956,4.0657
53957,4.0657
53958,4.0657
53959,4.0657
53960,4.0657
53961,4.0657
53962,4.0657
53963,4.0657
53964,4.0657
53965,4.0657
53966,4.0657
53967,4.0657
53968,4.0657
53969,4.0657
53970,4.0657
53971,4.0657
53972,4.0657
53973,4.0657
53974,4.0657
53975,4.0657
53976,4.0657
53977,4.0657
53978,4.0657
53979,4.0657
53980,4.0657
53981,4.0657
53982,4.0657
53983,4.0657
53984,4.0657
53985,4.0657
53986,4.0657
53987,4.0657
53988,4.0657
53989,4.0657
53990,4.0657
53991,4.0657
53992,4.0657
53993,4.0657
53994,4.0657
53995,4.0657
53996,4.0657
53997,4.0657
53998,4.0657
53999,4.0657
54000,4.0657
54001,4.0657
54002,4.0657
54003,4.0657
54004,4.0657
54005,4.0657
54006,4.0657
54007,4.0657
54008,4.0657
54009,4.0657
54010,4.0657
54011,4.0657
54012,4.0657
54013,4.0657
54014,4.0657
54015,4.0657
54016,4.0657
54017,4.0657
54018,4.0657
54019,4.0657
54020,4.0657
54021,4.0657
54022,4.0657
54023,4.0657
54024,4.0657
54025,4.0657
54026,4.0657
54027,4.0657
54028,4.0657
54029,4.0657
54030,4.0657
54031,4.0657
54032,4.0657
54033,4.0657
54034,4.0657
54035,4.0657
54036,4.0657
54037,4.0657
54038,4.0657
54039,4.0657
54040,4.0657
54041,4.0657
54042,4.0657
